dirname,UUID_Part,x_dims,y_dims,z_dims,area,volume,va_ratio
G:\My Drive\CAD Repository\Thumb_Screws\STEP,62a31096-43e5-4c1e-987e-acafaa48e431.stp,23.261000000000003,27.959999999999997,8.486666666666684,917.8008937317447,994.8773555688249,1.0839795018325709
G:\My Drive\CAD Repository\Thumb_Screws\STEP,6315bf89-1bd9-4f33-be3d-49e2376918be.stp,24.562749999999998,41.92999999999999,12.72,1792.2439298044153,2818.075987672558,1.5723730128521567
G:\My Drive\CAD Repository\Thumb_Screws\STEP,81bd35bd-3c0b-4dab-a827-81c254b3128e.stp,60.027499999999996,34.94499999999999,10.603333333333318,1818.358449215577,2285.3177176896415,1.2568026500360843
G:\My Drive\CAD Repository\Thumb_Screws\STEP,7b126889-3e37-4b0f-8b69-6d9b4d37d1fd.stp,18.752499999999998,34.94499999999999,10.603333333333318,1204.4316675410485,1558.649421828371,1.2940953512211189
G:\My Drive\CAD Repository\Thumb_Screws\STEP,a38617ac-3671-4def-9d71-394002e3714b.stp,20.086,27.959999999999997,8.486666666666684,870.5757566798578,938.9797943487272,1.0785733316647181
G:\My Drive\CAD Repository\Thumb_Screws\STEP,b8c012c1-8213-41b3-9d3d-7b53ad329d64.stp,29.611,27.959999999999997,8.486666666666684,1012.2511678355181,1106.6724780090203,1.093278539135106
G:\My Drive\CAD Repository\Thumb_Screws\STEP,8bcb470e-ab9a-4fb0-9faf-279559583a12.stp,25.1025,34.94499999999999,10.603333333333318,1298.881941644822,1670.4445442685665,1.2860634140106844
G:\My Drive\CAD Repository\Thumb_Screws\STEP,ba4988f2-c506-4d3c-8e4f-eb0be222909e.stp,21.927500000000002,34.94499999999999,10.603333333333318,1251.6568045929353,1614.546983048469,1.289927859716748
G:\My Drive\CAD Repository\Thumb_Screws\STEP,9351ba81-acab-4114-8cf5-f52f935c94ca.stp,26.436,27.959999999999997,8.486666666666684,965.0260307836314,1050.7749167889226,1.088856552331195
G:\My Drive\CAD Repository\Thumb_Screws\STEP,d0acd50b-975a-4413-a0b5-aca6dc881653.stp,43.61275,41.92999999999999,12.72,2075.594752115736,3153.4613549931437,1.5193049374299563
G:\My Drive\CAD Repository\Thumb_Screws\STEP,82f5c31f-0338-479a-a5b0-1f9f1b78fda9.stp,34.6275,34.94499999999999,10.603333333333318,1440.5573528004825,1838.1372279288596,1.2759903133016337
G:\My Drive\CAD Repository\Thumb_Screws\STEP,cce16255-95c5-4404-aab1-d00ed69e9f82.stp,27.737750000000002,41.92999999999999,12.72,1839.4690668563023,2873.9735488926553,1.5623929756015666
G:\My Drive\CAD Repository\Thumb_Screws\STEP,dca1eebf-ef6b-47e9-8948-a7c4d2db48b2.stp,28.2775,34.94499999999999,10.603333333333318,1346.1070786967089,1726.3421054886642,1.282470119063705
G:\My Drive\CAD Repository\Thumb_Screws\STEP,f4004b46-ef04-488d-8ffe-5ae08bfef291.stp,34.08775,41.92999999999999,12.72,1933.9193409600757,2985.7686713328508,1.5438951398306997
G:\My Drive\CAD Repository\Thumb_Screws\STEP,dd271db9-413b-4cb5-9e43-28225c081c87.stp,49.96275,41.92999999999999,12.72,2170.0450262195095,3265.2564774333396,1.5046952657576076
