dirname,UUID_Part,x_dims,y_dims,z_dims,area,volume,va_ratio
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,c8a9f63e-5249-4c84-bc39-8d1055eea05d,218.374075560418,218.37285703899698,205.28235081789632,308314.5711458613,7557129.596521388,24.511101011006602
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,6769954e-1dcc-491e-a686-c207fcb19da7,286.277420421944,286.276826812365,203.95150071238783,414636.5481861471,12293177.698471045,29.64808035434479
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,dce04c20-5003-4a85-93cb-5c6cf45f1a53,343.605698229833,343.412798667596,203.95150071238783,517367.835419274,17275584.997828964,33.39130076346718
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,37019129-3b30-41c4-98a1-f489b783d4e4,228.79542064431,228.794143972066,205.28235081789632,326756.1531020707,8314496.8944860315,25.445571003184092
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,8b45c0a6-8ac3-409e-8965-b8d1b0b1e71c,176.69270372028768,176.6878665472937,205.27888671628176,231310.05037340778,4720017.743680272,20.405588672263338
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,16010ccf-99a1-491b-9287-791cad3110a5,374.883016055596,374.69140233127,203.95842891561796,576030.0813681419,20244659.012931142,35.145142012110895
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,62d3e238-77c1-4d3d-9bc6-499b8f159cda,254.99533178886,254.988189322685,203.95150071238783,378991.6572146217,10582490.780543761,27.92275391579644
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,d543a8d9-41a4-4adc-adc0-d618efb9e6be,312.052181910878,310.48971062380497,205.28235081789632,474961.7770683198,15170713.229248188,31.94091390445929
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,c3f50d57-4f25-453b-b818-5c3368d6029a,234.27065583829,234.27038097371099,204.01645261767172,353683.42732405534,9332645.141750973,26.38700154078784
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,e61de7c7-77a1-4269-8f2f-bec04a9093ef,281.065174037451,281.06459123570596,203.95150071238783,404898.10261824925,11843704.08449334,29.251073314265344
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,4bc1ecc4-d8ba-4de6-a2cb-4c9b5765fd3e,244.575178791741,244.57441969950202,203.95842891561796,364200.5623777234,9898089.466420474,27.177578754408582
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,d2c3f787-5612-4df9-9339-f24abaa5f14a,239.362610242595,239.362224559461,203.95150071238783,354368.9484519486,9473540.83862063,26.733552361191755
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,1a4fe6c0-530d-43a1-8533-d331d51d0a3c,394.213853812607,395.529587211492,203.95842891561796,613909.2148183602,22185891.470791187,36.13871715112701
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,213c9f3e-39d1-400e-9269-1be1013769ae,114.27108058011001,114.2727303390495,203.94861396104184,144700.49311073025,2057253.7580238685,14.217323754726811
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,7484c885-fc6a-4870-bd6b-b210f8c62359,109.0589352908424,109.0605013686784,203.94861396104184,137086.68127856698,1867798.8123169555,13.624947331838133
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,267cf192-04bf-4fba-8d2c-70093bfa56e4,103.84679092715601,103.84826040320729,203.94849849098796,129550.22762419579,1687499.1819539485,13.025829540408914
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,3e88ec8e-f96b-42fc-84d3-c881ffd84705,103.77432575083631,103.7770324849339,53.94849849098783,41103.79724347985,388582.6212765571,9.453691564669164
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,84501dd8-f5ee-4a12-9a76-821879178c4e,98.5658183468264,98.5683784780271,53.94861396104165,38252.62837733699,349240.4454904329,9.129841799245947
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,e6890981-9bb0-4769-9878-e9c9f7f932fc,93.3572370828079,93.359725939797,53.94561173964196,35473.71670184759,312006.84205479256,8.795437046452543
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,c0195c5a-0f27-44e4-8921-f8004720ccc6,88.1487373700722,88.1510766581982,53.94572720969578,32779.997655101484,276866.1187297717,8.446190925418922
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,9d846ad6-e3d4-4203-b469-2d54ff27ae3d,85.2698831430735,85.2685978231631,51.30717874447221,32820.34742113936,277604.2427981374,8.458296898445823
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,55f6efaf-7d5c-486b-aaf3-286396418ff9,82.94022859718251,82.9424231758118,53.945611739641954,30164.409292507517,243826.84763386825,8.083262803837899
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,f73d3f51-c655-4312-a0e6-6bb8fcd8bfbb,81.1013279505504,81.1001022930987,51.30717874447221,30710.834294279004,250735.7126253611,8.1644057671227
H:\\My Drive\\CAD Repository\\HeadlessScrews\\STEP,5f17f11d-ecae-4949-8878-ee783548ca22,78.7734292487065,78.7755040672354,53.94572720969578,28128.873495258507,218907.63603283747,7.782310801381265
